"ano","dia","distribuido","total","ministro","mes","redistribuido"
2007,27,"0","0","MIN. MARCO AURÉLIO",4,"0"
2007,27,"0","0","MIN. GILMAR MENDES",4,"0"
2007,27,"0","0","MIN. CEZAR PELUSO",4,"0"
2007,27,"0","0","MIN. CARLOS BRITTO",4,"0"
2007,27,"0","0","MIN. JOAQUIM BARBOSA",4,"0"
2007,27,"0","0","MIN. EROS GRAU",4,"0"
2007,27,"0","0","MIN. RICARDO LEWANDOWSKI",4,"0"
2007,27,"1","1","MIN. CÁRMEN LÚCIA",4,"0"
2007,27,"1","1","TOTAL",4,"0"
2007,30,"37","37","MIN. SEPÚLVEDA PERTENCE",4,"0"
2007,30,"60","60","MIN. CELSO DE MELLO",4,"0"
2007,30,"60","60","MIN. MARCO AURÉLIO",4,"0"
2007,30,"58","58","MIN. GILMAR MENDES",4,"0"
2007,30,"53","53","MIN. CEZAR PELUSO",4,"0"
2007,30,"60","60","MIN. CARLOS BRITTO",4,"0"
2007,30,"62","62","MIN. JOAQUIM BARBOSA",4,"0"
2007,30,"61","61","MIN. EROS GRAU",4,"0"
2007,30,"61","61","MIN. RICARDO LEWANDOWSKI",4,"0"
2007,30,"60","60","MIN. CÁRMEN LÚCIA",4,"0"
2007,30,"572","572","TOTAL",4,"0"
2007,2,"41","41","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,2,"46","46","MIN. CELSO DE MELLO",5,"0"
2007,2,"47","47","MIN. MARCO AURÉLIO",5,"0"
2007,2,"45","46","MIN. GILMAR MENDES",5,"1"
2007,2,"53","53","MIN. CEZAR PELUSO",5,"0"
2007,2,"41","42","MIN. CARLOS BRITTO",5,"1"
2007,2,"42","42","MIN. JOAQUIM BARBOSA",5,"0"
2007,2,"45","45","MIN. EROS GRAU",5,"0"
2007,2,"44","44","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,2,"48","48","MIN. CÁRMEN LÚCIA",5,"0"
2007,2,"452","454","TOTAL",5,"2"
2007,3,"44","44","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,3,"45","45","MIN. CELSO DE MELLO",5,"0"
2007,3,"44","44","MIN. MARCO AURÉLIO",5,"0"
2007,3,"37","37","MIN. GILMAR MENDES",5,"0"
2007,3,"61","61","MIN. CEZAR PELUSO",5,"0"
2007,3,"34","34","MIN. CARLOS BRITTO",5,"0"
2007,3,"44","44","MIN. JOAQUIM BARBOSA",5,"0"
2007,3,"43","43","MIN. EROS GRAU",5,"0"
2007,3,"47","47","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,3,"45","45","MIN. CÁRMEN LÚCIA",5,"0"
2007,3,"444","444","TOTAL",5,"0"
2007,4,"0","0","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,4,"0","0","MIN. CELSO DE MELLO",5,"0"
2007,4,"0","0","MIN. MARCO AURÉLIO",5,"0"
2007,4,"0","0","MIN. GILMAR MENDES",5,"0"
2007,4,"0","0","MIN. CEZAR PELUSO",5,"0"
2007,4,"0","0","MIN. CARLOS BRITTO",5,"0"
2007,4,"1","1","MIN. JOAQUIM BARBOSA",5,"0"
2007,4,"0","0","MIN. EROS GRAU",5,"0"
2007,4,"0","0","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,4,"0","0","MIN. CÁRMEN LÚCIA",5,"0"
2007,4,"1","1","TOTAL",5,"0"
2007,7,"34","34","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,7,"52","52","MIN. CELSO DE MELLO",5,"0"
2007,7,"51","52","MIN. MARCO AURÉLIO",5,"1"
2007,7,"46","47","MIN. GILMAR MENDES",5,"1"
2007,7,"57","58","MIN. CEZAR PELUSO",5,"1"
2007,7,"30","30","MIN. CARLOS BRITTO",5,"0"
2007,7,"50","50","MIN. JOAQUIM BARBOSA",5,"0"
2007,7,"47","47","MIN. EROS GRAU",5,"0"
2007,7,"47","48","MIN. RICARDO LEWANDOWSKI",5,"1"
2007,7,"48","50","MIN. CÁRMEN LÚCIA",5,"2"
2007,7,"462","468","TOTAL",5,"6"
2007,8,"53","53","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,8,"53","53","MIN. CELSO DE MELLO",5,"0"
2007,8,"21","21","MIN. MARCO AURÉLIO",5,"0"
2007,8,"52","52","MIN. GILMAR MENDES",5,"0"
2007,8,"48","48","MIN. CEZAR PELUSO",5,"0"
2007,8,"51","51","MIN. CARLOS BRITTO",5,"0"
2007,8,"50","50","MIN. JOAQUIM BARBOSA",5,"0"
2007,8,"45","45","MIN. EROS GRAU",5,"0"
2007,8,"52","52","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,8,"52","52","MIN. CÁRMEN LÚCIA",5,"0"
2007,8,"477","477","TOTAL",5,"0"
2007,9,"46","47","MIN. SEPÚLVEDA PERTENCE",5,"1"
2007,9,"65","65","MIN. CELSO DE MELLO",5,"0"
2007,9,"35","36","MIN. MARCO AURÉLIO",5,"1"
2007,9,"65","65","MIN. GILMAR MENDES",5,"0"
2007,9,"64","64","MIN. CEZAR PELUSO",5,"0"
2007,9,"64","64","MIN. CARLOS BRITTO",5,"0"
2007,9,"66","66","MIN. JOAQUIM BARBOSA",5,"0"
2007,9,"38","38","MIN. EROS GRAU",5,"0"
2007,9,"65","65","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,9,"65","65","MIN. CÁRMEN LÚCIA",5,"0"
2007,9,"573","575","TOTAL",5,"2"
2007,10,"53","53","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,10,"67","67","MIN. CELSO DE MELLO",5,"0"
2007,10,"70","70","MIN. MARCO AURÉLIO",5,"0"
2007,10,"69","69","MIN. GILMAR MENDES",5,"0"
2007,10,"58","59","MIN. CEZAR PELUSO",5,"1"
2007,10,"67","67","MIN. CARLOS BRITTO",5,"0"
2007,10,"65","65","MIN. JOAQUIM BARBOSA",5,"0"
2007,10,"45","45","MIN. EROS GRAU",5,"0"
2007,10,"66","66","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,10,"69","69","MIN. CÁRMEN LÚCIA",5,"0"
2007,10,"629","630","TOTAL",5,"1"
2007,11,"53","53","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,11,"56","56","MIN. CELSO DE MELLO",5,"0"
2007,11,"42","42","MIN. MARCO AURÉLIO",5,"0"
2007,11,"53","53","MIN. GILMAR MENDES",5,"0"
2007,11,"66","68","MIN. CEZAR PELUSO",5,"2"
2007,11,"53","53","MIN. CARLOS BRITTO",5,"0"
2007,11,"51","51","MIN. JOAQUIM BARBOSA",5,"0"
2007,11,"44","44","MIN. EROS GRAU",5,"0"
2007,11,"50","50","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,11,"52","52","MIN. CÁRMEN LÚCIA",5,"0"
2007,11,"520","522","TOTAL",5,"2"
2007,14,"1","1","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,14,"0","0","MIN. CELSO DE MELLO",5,"0"
2007,14,"0","0","MIN. MARCO AURÉLIO",5,"0"
2007,14,"0","0","MIN. GILMAR MENDES",5,"0"
2007,14,"0","0","MIN. CEZAR PELUSO",5,"0"
2007,14,"0","0","MIN. CARLOS BRITTO",5,"0"
2007,14,"0","0","MIN. JOAQUIM BARBOSA",5,"0"
2007,14,"0","0","MIN. EROS GRAU",5,"0"
2007,14,"0","0","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,14,"0","0","MIN. CÁRMEN LÚCIA",5,"0"
2007,14,"1","1","TOTAL",5,"0"
2007,15,"50","50","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,15,"53","53","MIN. CELSO DE MELLO",5,"0"
2007,15,"34","35","MIN. MARCO AURÉLIO",5,"1"
2007,15,"52","52","MIN. GILMAR MENDES",5,"0"
2007,15,"63","63","MIN. CEZAR PELUSO",5,"0"
2007,15,"53","53","MIN. CARLOS BRITTO",5,"0"
2007,15,"51","51","MIN. JOAQUIM BARBOSA",5,"0"
2007,15,"50","50","MIN. EROS GRAU",5,"0"
2007,15,"49","49","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,15,"51","51","MIN. CÁRMEN LÚCIA",5,"0"
2007,15,"506","507","TOTAL",5,"1"
2007,16,"55","55","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,16,"35","35","MIN. CELSO DE MELLO",5,"0"
2007,16,"28","28","MIN. MARCO AURÉLIO",5,"0"
2007,16,"54","54","MIN. GILMAR MENDES",5,"0"
2007,16,"71","72","MIN. CEZAR PELUSO",5,"1"
2007,16,"53","53","MIN. CARLOS BRITTO",5,"0"
2007,16,"55","55","MIN. JOAQUIM BARBOSA",5,"0"
2007,16,"41","41","MIN. EROS GRAU",5,"0"
2007,16,"56","56","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,16,"56","56","MIN. CÁRMEN LÚCIA",5,"0"
2007,16,"504","505","TOTAL",5,"1"
2007,17,"51","51","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,17,"31","31","MIN. CELSO DE MELLO",5,"0"
2007,17,"52","52","MIN. MARCO AURÉLIO",5,"0"
2007,17,"55","55","MIN. GILMAR MENDES",5,"0"
2007,17,"101","101","MIN. CEZAR PELUSO",5,"0"
2007,17,"50","50","MIN. CARLOS BRITTO",5,"0"
2007,17,"50","50","MIN. JOAQUIM BARBOSA",5,"0"
2007,17,"38","38","MIN. EROS GRAU",5,"0"
2007,17,"53","53","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,17,"53","53","MIN. CÁRMEN LÚCIA",5,"0"
2007,17,"534","534","TOTAL",5,"0"
2007,18,"34","35","MIN. SEPÚLVEDA PERTENCE",5,"1"
2007,18,"29","29","MIN. CELSO DE MELLO",5,"0"
2007,18,"63","63","MIN. MARCO AURÉLIO",5,"0"
2007,18,"65","65","MIN. GILMAR MENDES",5,"0"
2007,18,"84","84","MIN. CEZAR PELUSO",5,"0"
2007,18,"59","59","MIN. CARLOS BRITTO",5,"0"
2007,18,"60","60","MIN. JOAQUIM BARBOSA",5,"0"
2007,18,"34","34","MIN. EROS GRAU",5,"0"
2007,18,"61","61","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,18,"60","61","MIN. CÁRMEN LÚCIA",5,"1"
2007,18,"549","551","TOTAL",5,"2"
2007,19,"0","0","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,19,"0","0","MIN. CELSO DE MELLO",5,"0"
2007,19,"0","0","MIN. MARCO AURÉLIO",5,"0"
2007,19,"8","8","MIN. GILMAR MENDES",5,"0"
2007,19,"0","0","MIN. CEZAR PELUSO",5,"0"
2007,19,"0","0","MIN. CARLOS BRITTO",5,"0"
2007,19,"0","0","MIN. JOAQUIM BARBOSA",5,"0"
2007,19,"0","0","MIN. EROS GRAU",5,"0"
2007,19,"0","0","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,19,"0","0","MIN. CÁRMEN LÚCIA",5,"0"
2007,19,"8","8","TOTAL",5,"0"
2007,20,"0","0","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,20,"0","0","MIN. CELSO DE MELLO",5,"0"
2007,20,"0","0","MIN. MARCO AURÉLIO",5,"0"
2007,20,"6","6","MIN. GILMAR MENDES",5,"0"
2007,20,"0","0","MIN. CEZAR PELUSO",5,"0"
2007,20,"0","0","MIN. CARLOS BRITTO",5,"0"
2007,20,"0","0","MIN. JOAQUIM BARBOSA",5,"0"
2007,20,"0","0","MIN. EROS GRAU",5,"0"
2007,20,"0","0","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,20,"0","0","MIN. CÁRMEN LÚCIA",5,"0"
2007,20,"6","6","TOTAL",5,"0"
2007,21,"29","29","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,21,"45","45","MIN. CELSO DE MELLO",5,"0"
2007,21,"57","57","MIN. MARCO AURÉLIO",5,"0"
2007,21,"58","58","MIN. GILMAR MENDES",5,"0"
2007,21,"46","46","MIN. CEZAR PELUSO",5,"0"
2007,21,"55","55","MIN. CARLOS BRITTO",5,"0"
2007,21,"54","54","MIN. JOAQUIM BARBOSA",5,"0"
2007,21,"38","38","MIN. EROS GRAU",5,"0"
2007,21,"53","53","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,21,"48","48","MIN. CÁRMEN LÚCIA",5,"0"
2007,21,"483","483","TOTAL",5,"0"
2007,22,"35","35","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,22,"32","32","MIN. CELSO DE MELLO",5,"0"
2007,22,"57","57","MIN. MARCO AURÉLIO",5,"0"
2007,22,"56","56","MIN. GILMAR MENDES",5,"0"
2007,22,"47","47","MIN. CEZAR PELUSO",5,"0"
2007,22,"57","57","MIN. CARLOS BRITTO",5,"0"
2007,22,"59","59","MIN. JOAQUIM BARBOSA",5,"0"
2007,22,"58","58","MIN. EROS GRAU",5,"0"
2007,22,"55","55","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,22,"56","56","MIN. CÁRMEN LÚCIA",5,"0"
2007,22,"512","512","TOTAL",5,"0"
2007,23,"37","37","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,23,"35","35","MIN. CELSO DE MELLO",5,"0"
2007,23,"40","40","MIN. MARCO AURÉLIO",5,"0"
2007,23,"63","63","MIN. GILMAR MENDES",5,"0"
2007,23,"85","85","MIN. CEZAR PELUSO",5,"0"
2007,23,"62","62","MIN. CARLOS BRITTO",5,"0"
2007,23,"66","67","MIN. JOAQUIM BARBOSA",5,"1"
2007,23,"63","63","MIN. EROS GRAU",5,"0"
2007,23,"45","45","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,23,"59","59","MIN. CÁRMEN LÚCIA",5,"0"
2007,23,"555","556","TOTAL",5,"1"
2007,24,"0","0","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,24,"0","0","MIN. CELSO DE MELLO",5,"0"
2007,24,"0","0","MIN. MARCO AURÉLIO",5,"0"
2007,24,"2","2","MIN. GILMAR MENDES",5,"0"
2007,24,"0","0","MIN. CEZAR PELUSO",5,"0"
2007,24,"0","0","MIN. CARLOS BRITTO",5,"0"
2007,24,"0","0","MIN. JOAQUIM BARBOSA",5,"0"
2007,24,"0","0","MIN. EROS GRAU",5,"0"
2007,24,"0","0","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,24,"0","0","MIN. CÁRMEN LÚCIA",5,"0"
2007,24,"2","2","TOTAL",5,"0"
2007,25,"35","35","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,25,"54","54","MIN. CELSO DE MELLO",5,"0"
2007,25,"26","26","MIN. MARCO AURÉLIO",5,"0"
2007,25,"58","59","MIN. GILMAR MENDES",5,"1"
2007,25,"37","37","MIN. CEZAR PELUSO",5,"0"
2007,25,"54","54","MIN. CARLOS BRITTO",5,"0"
2007,25,"53","54","MIN. JOAQUIM BARBOSA",5,"1"
2007,25,"26","26","MIN. EROS GRAU",5,"0"
2007,25,"56","56","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,25,"52","52","MIN. CÁRMEN LÚCIA",5,"0"
2007,25,"451","453","TOTAL",5,"2"
2007,26,"0","0","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,26,"0","0","MIN. CELSO DE MELLO",5,"0"
2007,26,"0","0","MIN. MARCO AURÉLIO",5,"0"
2007,26,"1","1","MIN. GILMAR MENDES",5,"0"
2007,26,"0","0","MIN. CEZAR PELUSO",5,"0"
2007,26,"0","0","MIN. CARLOS BRITTO",5,"0"
2007,26,"0","0","MIN. JOAQUIM BARBOSA",5,"0"
2007,26,"0","0","MIN. EROS GRAU",5,"0"
2007,26,"0","0","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,26,"0","0","MIN. CÁRMEN LÚCIA",5,"0"
2007,26,"1","1","TOTAL",5,"0"
2007,27,"0","0","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,27,"0","0","MIN. CELSO DE MELLO",5,"0"
2007,27,"0","0","MIN. MARCO AURÉLIO",5,"0"
2007,27,"1","1","MIN. GILMAR MENDES",5,"0"
2007,27,"0","0","MIN. CEZAR PELUSO",5,"0"
2007,27,"0","0","MIN. CARLOS BRITTO",5,"0"
2007,27,"0","0","MIN. JOAQUIM BARBOSA",5,"0"
2007,27,"0","0","MIN. EROS GRAU",5,"0"
2007,27,"0","0","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,27,"0","0","MIN. CÁRMEN LÚCIA",5,"0"
2007,27,"1","1","TOTAL",5,"0"
2007,28,"55","55","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,28,"53","53","MIN. CELSO DE MELLO",5,"0"
2007,28,"50","50","MIN. MARCO AURÉLIO",5,"0"
2007,28,"50","50","MIN. GILMAR MENDES",5,"0"
2007,28,"73","73","MIN. CEZAR PELUSO",5,"0"
2007,28,"46","46","MIN. CARLOS BRITTO",5,"0"
2007,28,"54","54","MIN. JOAQUIM BARBOSA",5,"0"
2007,28,"30","30","MIN. EROS GRAU",5,"0"
2007,28,"51","51","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,28,"40","40","MIN. CÁRMEN LÚCIA",5,"0"
2007,28,"502","502","TOTAL",5,"0"
2007,29,"65","65","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,29,"67","67","MIN. CELSO DE MELLO",5,"0"
2007,29,"61","61","MIN. MARCO AURÉLIO",5,"0"
2007,29,"63","63","MIN. GILMAR MENDES",5,"0"
2007,29,"76","76","MIN. CEZAR PELUSO",5,"0"
2007,29,"39","39","MIN. CARLOS BRITTO",5,"0"
2007,29,"63","63","MIN. JOAQUIM BARBOSA",5,"0"
2007,29,"52","52","MIN. EROS GRAU",5,"0"
2007,29,"66","66","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,29,"27","27","MIN. CÁRMEN LÚCIA",5,"0"
2007,29,"579","579","TOTAL",5,"0"
2007,30,"55","55","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,30,"24","24","MIN. CELSO DE MELLO",5,"0"
2007,30,"30","30","MIN. MARCO AURÉLIO",5,"0"
2007,30,"51","51","MIN. GILMAR MENDES",5,"0"
2007,30,"61","61","MIN. CEZAR PELUSO",5,"0"
2007,30,"27","27","MIN. CARLOS BRITTO",5,"0"
2007,30,"53","53","MIN. JOAQUIM BARBOSA",5,"0"
2007,30,"53","53","MIN. EROS GRAU",5,"0"
2007,30,"57","57","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,30,"23","23","MIN. CÁRMEN LÚCIA",5,"0"
2007,30,"434","434","TOTAL",5,"0"
2007,31,"55","55","MIN. SEPÚLVEDA PERTENCE",5,"0"
2007,31,"32","32","MIN. CELSO DE MELLO",5,"0"
2007,31,"28","28","MIN. MARCO AURÉLIO",5,"0"
2007,31,"54","54","MIN. GILMAR MENDES",5,"0"
2007,31,"82","82","MIN. CEZAR PELUSO",5,"0"
2007,31,"33","33","MIN. CARLOS BRITTO",5,"0"
2007,31,"57","57","MIN. JOAQUIM BARBOSA",5,"0"
2007,31,"53","53","MIN. EROS GRAU",5,"0"
2007,31,"58","58","MIN. RICARDO LEWANDOWSKI",5,"0"
2007,31,"30","30","MIN. CÁRMEN LÚCIA",5,"0"
2007,31,"482","482","TOTAL",5,"0"
2007,1,"46","46","MIN. SEPÚLVEDA PERTENCE",6,"0"
2007,1,"41","41","MIN. CELSO DE MELLO",6,"0"
2007,1,"42","42","MIN. MARCO AURÉLIO",6,"0"
2007,1,"42","42","MIN. GILMAR MENDES",6,"0"
2007,1,"76","76","MIN. CEZAR PELUSO",6,"0"
2007,1,"34","34","MIN. CARLOS BRITTO",6,"0"
2007,1,"49","49","MIN. JOAQUIM BARBOSA",6,"0"
2007,1,"46","46","MIN. EROS GRAU",6,"0"
2007,1,"43","43","MIN. RICARDO LEWANDOWSKI",6,"0"
2007,1,"42","42","MIN. CÁRMEN LÚCIA",6,"0"
2007,1,"461","461","TOTAL",6,"0"
2007,4,"33","33","MIN. SEPÚLVEDA PERTENCE",6,"0"
2007,4,"31","31","MIN. CELSO DE MELLO",6,"0"
2007,4,"30","30","MIN. MARCO AURÉLIO",6,"0"
2007,4,"41","41","MIN. GILMAR MENDES",6,"0"
2007,4,"60","60","MIN. CEZAR PELUSO",6,"0"
2007,4,"26","26","MIN. CARLOS BRITTO",6,"0"
2007,4,"35","35","MIN. JOAQUIM BARBOSA",6,"0"
2007,4,"37","38","MIN. EROS GRAU",6,"1"
2007,4,"28","28","MIN. RICARDO LEWANDOWSKI",6,"0"
2007,4,"19","19","MIN. CÁRMEN LÚCIA",6,"0"
2007,4,"340","341","TOTAL",6,"1"
2007,5,"56","56","MIN. SEPÚLVEDA PERTENCE",6,"0"
2007,5,"55","55","MIN. CELSO DE MELLO",6,"0"
2007,5,"42","42","MIN. MARCO AURÉLIO",6,"0"
2007,5,"50","50","MIN. GILMAR MENDES",6,"0"
2007,5,"64","64","MIN. CEZAR PELUSO",6,"0"
2007,5,"62","62","MIN. CARLOS BRITTO",6,"0"
2007,5,"50","51","MIN. JOAQUIM BARBOSA",6,"1"
2007,5,"51","51","MIN. EROS GRAU",6,"0"
2007,5,"55","55","MIN. RICARDO LEWANDOWSKI",6,"0"
2007,5,"54","54","MIN. CÁRMEN LÚCIA",6,"0"
2007,5,"539","540","TOTAL",6,"1"
2007,6,"42","42","MIN. SEPÚLVEDA PERTENCE",6,"0"
2007,6,"36","36","MIN. CELSO DE MELLO",6,"0"
2007,6,"45","46","MIN. MARCO AURÉLIO",6,"1"
2007,6,"51","51","MIN. GILMAR MENDES",6,"0"
2007,6,"87","87","MIN. CEZAR PELUSO",6,"0"
2007,6,"44","44","MIN. CARLOS BRITTO",6,"0"
2007,6,"36","36","MIN. JOAQUIM BARBOSA",6,"0"
2007,6,"44","45","MIN. EROS GRAU",6,"1"
2007,6,"44","44","MIN. RICARDO LEWANDOWSKI",6,"0"
2007,6,"47","47","MIN. CÁRMEN LÚCIA",6,"0"
2007,6,"476","478","TOTAL",6,"2"
2007,8,"40","40","MIN. SEPÚLVEDA PERTENCE",6,"0"
2007,8,"47","47","MIN. CELSO DE MELLO",6,"0"
2007,8,"42","42","MIN. MARCO AURÉLIO",6,"0"
2007,8,"40","40","MIN. GILMAR MENDES",6,"0"
2007,8,"73","73","MIN. CEZAR PELUSO",6,"0"
2007,8,"54","55","MIN. CARLOS BRITTO",6,"1"
2007,8,"49","49","MIN. JOAQUIM BARBOSA",6,"0"
2007,8,"35","35","MIN. EROS GRAU",6,"0"
2007,8,"37","37","MIN. RICARDO LEWANDOWSKI",6,"0"
2007,8,"41","41","MIN. CÁRMEN LÚCIA",6,"0"
2007,8,"458","459","TOTAL",6,"1"
2007,11,"33","33","MIN. SEPÚLVEDA PERTENCE",6,"0"
2007,11,"44","44","MIN. CELSO DE MELLO",6,"0"
2007,11,"40","40","MIN. MARCO AURÉLIO",6,"0"
2007,11,"35","35","MIN. GILMAR MENDES",6,"0"
2007,11,"48","48","MIN. CEZAR PELUSO",6,"0"
2007,11,"29","30","MIN. CARLOS BRITTO",6,"1"
2007,11,"37","37","MIN. JOAQUIM BARBOSA",6,"0"
2007,11,"28","28","MIN. EROS GRAU",6,"0"
2007,11,"29","29","MIN. RICARDO LEWANDOWSKI",6,"0"
2007,11,"29","29","MIN. CÁRMEN LÚCIA",6,"0"
2007,11,"352","353","TOTAL",6,"1"
2007,12,"34","35","MIN. SEPÚLVEDA PERTENCE",6,"1"
2007,12,"32","32","MIN. CELSO DE MELLO",6,"0"
2007,12,"47","47","MIN. MARCO AURÉLIO",6,"0"
2007,12,"39","39","MIN. GILMAR MENDES",6,"0"
2007,12,"52","52","MIN. CEZAR PELUSO",6,"0"
2007,12,"40","40","MIN. CARLOS BRITTO",6,"0"
2007,12,"37","38","MIN. JOAQUIM BARBOSA",6,"1"
2007,12,"26","26","MIN. EROS GRAU",6,"0"
2007,12,"40","40","MIN. RICARDO LEWANDOWSKI",6,"0"
2007,12,"21","22","MIN. CÁRMEN LÚCIA",6,"1"
2007,12,"368","371","TOTAL",6,"3"
2007,13,"28","28","MIN. SEPÚLVEDA PERTENCE",6,"0"
2007,13,"26","26","MIN. CELSO DE MELLO",6,"0"
2007,13,"30","30","MIN. MARCO AURÉLIO",6,"0"
2007,13,"30","31","MIN. GILMAR MENDES",6,"1"
2007,13,"42","43","MIN. CEZAR PELUSO",6,"1"
2007,13,"31","31","MIN. CARLOS BRITTO",6,"0"
2007,13,"22","22","MIN. JOAQUIM BARBOSA",6,"0"
2007,13,"40","40","MIN. EROS GRAU",6,"0"
2007,13,"22","22","MIN. RICARDO LEWANDOWSKI",6,"0"
2007,13,"34","34","MIN. CÁRMEN LÚCIA",6,"0"
2007,13,"305","307","TOTAL",6,"2"
2007,14,"26","26","MIN. SEPÚLVEDA PERTENCE",6,"0"
2007,14,"34","34","MIN. CELSO DE MELLO",6,"0"
2007,14,"20","20","MIN. MARCO AURÉLIO",6,"0"
2007,14,"28","28","MIN. GILMAR MENDES",6,"0"
2007,14,"21","21","MIN. CEZAR PELUSO",6,"0"
2007,14,"33","33","MIN. CARLOS BRITTO",6,"0"
2007,14,"21","21","MIN. JOAQUIM BARBOSA",6,"0"
2007,14,"42","43","MIN. EROS GRAU",6,"1"
2007,14,"36","36","MIN. RICARDO LEWANDOWSKI",6,"0"
2007,14,"17","17","MIN. CÁRMEN LÚCIA",6,"0"
2007,14,"278","279","TOTAL",6,"1"
2007,15,"24","25","MIN. SEPÚLVEDA PERTENCE",6,"1"
2007,15,"26","26","MIN. CELSO DE MELLO",6,"0"
2007,15,"29","29","MIN. MARCO AURÉLIO",6,"0"
2007,15,"46","46","MIN. GILMAR MENDES",6,"0"
2007,15,"68","68","MIN. CEZAR PELUSO",6,"0"
2007,15,"39","39","MIN. CARLOS BRITTO",6,"0"
2007,15,"35","35","MIN. JOAQUIM BARBOSA",6,"0"
2007,15,"40","41","MIN. EROS GRAU",6,"1"
2007,15,"25","26","MIN. RICARDO LEWANDOWSKI",6,"1"
2007,15,"50","50","MIN. CÁRMEN LÚCIA",6,"0"
2007,15,"382","385","TOTAL",6,"3"
2007,18,"30","30","MIN. SEPÚLVEDA PERTENCE",6,"0"
2007,18,"23","23","MIN. CELSO DE MELLO",6,"0"
2007,18,"36","36","MIN. MARCO AURÉLIO",6,"0"
2007,18,"24","24","MIN. GILMAR MENDES",6,"0"
2007,18,"49","49","MIN. CEZAR PELUSO",6,"0"
2007,18,"21","21","MIN. CARLOS BRITTO",6,"0"
2007,18,"26","26","MIN. JOAQUIM BARBOSA",6,"0"
2007,18,"27","27","MIN. EROS GRAU",6,"0"
2007,18,"29","29","MIN. RICARDO LEWANDOWSKI",6,"0"
2007,18,"30","30","MIN. CÁRMEN LÚCIA",6,"0"
2007,18,"295","295","TOTAL",6,"0"
2007,19,"32","33","MIN. SEPÚLVEDA PERTENCE",6,"1"
2007,19,"36","36","MIN. CELSO DE MELLO",6,"0"
2007,19,"31","31","MIN. MARCO AURÉLIO",6,"0"
2007,19,"45","45","MIN. GILMAR MENDES",6,"0"
2007,19,"75","76","MIN. CEZAR PELUSO",6,"1"
2007,19,"33","33","MIN. CARLOS BRITTO",6,"0"
2007,19,"25","25","MIN. JOAQUIM BARBOSA",6,"0"
2007,19,"37","37","MIN. EROS GRAU",6,"0"
2007,19,"33","33","MIN. RICARDO LEWANDOWSKI",6,"0"
2007,19,"25","25","MIN. CÁRMEN LÚCIA",6,"0"
2007,19,"372","374","TOTAL",6,"2"
2007,20,"42","42","MIN. SEPÚLVEDA PERTENCE",6,"0"
2007,20,"32","32","MIN. CELSO DE MELLO",6,"0"
2007,20,"43","43","MIN. MARCO AURÉLIO",6,"0"
2007,20,"61","61","MIN. GILMAR MENDES",6,"0"
2007,20,"49","49","MIN. CEZAR PELUSO",6,"0"
2007,20,"48","48","MIN. CARLOS BRITTO",6,"0"
