"site","mesAtual","diaAtual","anoAtual"
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/01/2008&numAta=3&sessaoAta=O",1,4,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/01/2008&numAta=4&sessaoAta=O",1,7,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/01/2008&numAta=5&sessaoAta=O",1,8,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/01/2008&numAta=6&sessaoAta=O",1,9,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/01/2008&numAta=7&sessaoAta=O",1,10,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=11/01/2008&numAta=8&sessaoAta=O",1,11,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/01/2008&numAta=9&sessaoAta=O",1,14,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/01/2008&numAta=10&sessaoAta=O",1,15,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/01/2008&numAta=11&sessaoAta=O",1,16,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/01/2008&numAta=12&sessaoAta=O",1,17,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/01/2008&numAta=13&sessaoAta=O",1,18,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=21/01/2008&numAta=14&sessaoAta=O",1,21,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/01/2008&numAta=15&sessaoAta=O",1,22,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/01/2008&numAta=16&sessaoAta=O",1,23,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/01/2008&numAta=17&sessaoAta=O",1,24,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/01/2008&numAta=18&sessaoAta=O",1,25,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/01/2008&numAta=19&sessaoAta=O",1,28,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/01/2008&numAta=20&sessaoAta=O",1,29,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/01/2008&numAta=21&sessaoAta=O",1,30,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=31/01/2008&numAta=22&sessaoAta=O",1,31,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=01/02/2008&numAta=23&sessaoAta=O",2,1,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/02/2008&numAta=24&sessaoAta=O",2,6,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/02/2008&numAta=25&sessaoAta=O",2,7,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/02/2008&numAta=26&sessaoAta=O",2,8,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=11/02/2008&numAta=27&sessaoAta=O",2,11,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=12/02/2008&numAta=28&sessaoAta=O",2,12,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/02/2008&numAta=30&sessaoAta=O",2,13,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/02/2008&numAta=31&sessaoAta=O",2,14,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/02/2008&numAta=32&sessaoAta=O",2,15,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/02/2008&numAta=33&sessaoAta=O",2,18,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/02/2008&numAta=34&sessaoAta=O",2,19,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/02/2008&numAta=35&sessaoAta=O",2,20,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=21/02/2008&numAta=36&sessaoAta=O",2,21,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/02/2008&numAta=37&sessaoAta=O",2,22,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/02/2008&numAta=38&sessaoAta=O",2,25,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/02/2008&numAta=39&sessaoAta=O",2,26,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/02/2008&numAta=40&sessaoAta=O",2,27,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/02/2008&numAta=41&sessaoAta=O",2,28,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/02/2008&numAta=42&sessaoAta=O",2,29,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/03/2008&numAta=43&sessaoAta=O",3,3,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/03/2008&numAta=44&sessaoAta=O",3,4,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/03/2008&numAta=45&sessaoAta=O",3,5,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/03/2008&numAta=46&sessaoAta=O",3,6,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/03/2008&numAta=47&sessaoAta=O",3,7,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/03/2008&numAta=48&sessaoAta=O",3,10,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=11/03/2008&numAta=49&sessaoAta=O",3,11,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=12/03/2008&numAta=50&sessaoAta=O",3,12,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/03/2008&numAta=51&sessaoAta=O",3,13,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/03/2008&numAta=53&sessaoAta=O",3,14,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/03/2008&numAta=54&sessaoAta=O",3,17,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/03/2008&numAta=55&sessaoAta=O",3,18,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/03/2008&numAta=57&sessaoAta=O",3,19,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/03/2008&numAta=58&sessaoAta=O",3,24,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/03/2008&numAta=59&sessaoAta=O",3,25,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/03/2008&numAta=60&sessaoAta=O",3,26,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/03/2008&numAta=61&sessaoAta=O",3,27,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/03/2008&numAta=62&sessaoAta=O",3,28,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=31/03/2008&numAta=64&sessaoAta=O",3,31,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=01/04/2008&numAta=65&sessaoAta=O",4,1,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=02/04/2008&numAta=66&sessaoAta=O",4,2,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/04/2008&numAta=67&sessaoAta=O",4,3,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/04/2008&numAta=68&sessaoAta=O",4,4,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/04/2008&numAta=69&sessaoAta=O",4,7,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/04/2008&numAta=70&sessaoAta=O",4,8,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/04/2008&numAta=71&sessaoAta=O",4,9,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/04/2008&numAta=73&sessaoAta=O",4,10,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=11/04/2008&numAta=74&sessaoAta=O",4,11,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/04/2008&numAta=75&sessaoAta=O",4,14,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/04/2008&numAta=76&sessaoAta=O",4,15,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/04/2008&numAta=77&sessaoAta=O",4,16,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/04/2008&numAta=78&sessaoAta=O",4,17,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/04/2008&numAta=79&sessaoAta=O",4,18,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/04/2008&numAta=82&sessaoAta=O",4,22,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/04/2008&numAta=83&sessaoAta=O",4,23,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/04/2008&numAta=84&sessaoAta=O",4,24,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/04/2008&numAta=86&sessaoAta=O",4,25,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/04/2008&numAta=87&sessaoAta=O",4,28,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/04/2008&numAta=88&sessaoAta=O",4,29,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/04/2008&numAta=89&sessaoAta=O",4,30,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=02/05/2008&numAta=90&sessaoAta=O",5,2,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/05/2008&numAta=92&sessaoAta=O",5,5,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/05/2008&numAta=93&sessaoAta=O",5,6,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/05/2008&numAta=94&sessaoAta=O",5,7,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/05/2008&numAta=95&sessaoAta=O",5,8,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/05/2008&numAta=96&sessaoAta=O",5,9,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=12/05/2008&numAta=97&sessaoAta=O",5,12,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/05/2008&numAta=98&sessaoAta=O",5,13,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/05/2008&numAta=99&sessaoAta=O",5,14,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/05/2008&numAta=100&sessaoAta=O",5,15,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/05/2008&numAta=101&sessaoAta=O",5,16,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/05/2008&numAta=102&sessaoAta=O",5,19,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/05/2008&numAta=103&sessaoAta=O",5,20,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=21/05/2008&numAta=104&sessaoAta=O",5,21,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/05/2008&numAta=105&sessaoAta=O",5,22,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/05/2008&numAta=107&sessaoAta=O",5,23,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/05/2008&numAta=108&sessaoAta=O",5,26,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/05/2008&numAta=109&sessaoAta=O",5,27,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/05/2008&numAta=110&sessaoAta=O",5,28,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/05/2008&numAta=112&sessaoAta=O",5,29,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/05/2008&numAta=113&sessaoAta=O",5,30,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=02/06/2008&numAta=114&sessaoAta=O",6,2,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/06/2008&numAta=115&sessaoAta=O",6,3,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/06/2008&numAta=116&sessaoAta=O",6,4,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/06/2008&numAta=118&sessaoAta=O",6,5,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/06/2008&numAta=119&sessaoAta=O",6,6,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/06/2008&numAta=120&sessaoAta=O",6,9,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/06/2008&numAta=121&sessaoAta=O",6,10,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=11/06/2008&numAta=122&sessaoAta=O",6,11,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=12/06/2008&numAta=123&sessaoAta=O",6,12,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/06/2008&numAta=124&sessaoAta=O",6,13,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/06/2008&numAta=125&sessaoAta=O",6,16,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/06/2008&numAta=127&sessaoAta=O",6,17,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/06/2008&numAta=128&sessaoAta=O",6,18,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/06/2008&numAta=129&sessaoAta=O",6,19,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/06/2008&numAta=130&sessaoAta=O",6,20,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/06/2008&numAta=131&sessaoAta=O",6,23,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/06/2008&numAta=132&sessaoAta=O",6,24,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/06/2008&numAta=133&sessaoAta=O",6,25,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/06/2008&numAta=134&sessaoAta=O",6,26,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/06/2008&numAta=135&sessaoAta=O",6,27,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/06/2008&numAta=136&sessaoAta=O",6,30,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=01/07/2008&numAta=137&sessaoAta=O",7,1,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=02/07/2008&numAta=138&sessaoAta=O",7,2,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/07/2008&numAta=139&sessaoAta=O",7,3,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/07/2008&numAta=140&sessaoAta=O",7,4,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/07/2008&numAta=141&sessaoAta=O",7,7,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/07/2008&numAta=142&sessaoAta=O",7,8,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/07/2008&numAta=143&sessaoAta=O",7,9,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/07/2008&numAta=144&sessaoAta=O",7,10,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=11/07/2008&numAta=145&sessaoAta=O",7,11,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/07/2008&numAta=146&sessaoAta=O",7,14,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/07/2008&numAta=147&sessaoAta=O",7,15,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/07/2008&numAta=148&sessaoAta=O",7,16,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/07/2008&numAta=149&sessaoAta=O",7,17,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/07/2008&numAta=150&sessaoAta=O",7,18,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=21/07/2008&numAta=151&sessaoAta=O",7,21,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/07/2008&numAta=152&sessaoAta=O",7,22,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/07/2008&numAta=153&sessaoAta=O",7,23,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/07/2008&numAta=154&sessaoAta=O",7,24,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/07/2008&numAta=155&sessaoAta=O",7,25,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/07/2008&numAta=156&sessaoAta=O",7,28,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/07/2008&numAta=157&sessaoAta=O",7,29,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/07/2008&numAta=158&sessaoAta=O",7,30,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=31/07/2008&numAta=159&sessaoAta=O",7,31,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=01/08/2008&numAta=160&sessaoAta=O",8,1,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/08/2008&numAta=161&sessaoAta=O",8,4,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/08/2008&numAta=163&sessaoAta=O",8,5,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/08/2008&numAta=164&sessaoAta=O",8,6,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/08/2008&numAta=165&sessaoAta=O",8,7,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/08/2008&numAta=166&sessaoAta=O",8,8,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=12/08/2008&numAta=167&sessaoAta=O",8,12,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/08/2008&numAta=168&sessaoAta=O",8,13,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/08/2008&numAta=169&sessaoAta=O",8,14,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/08/2008&numAta=170&sessaoAta=O",8,15,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/08/2008&numAta=171&sessaoAta=O",8,18,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/08/2008&numAta=172&sessaoAta=O",8,19,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=20/08/2008&numAta=173&sessaoAta=O",8,20,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=21/08/2008&numAta=174&sessaoAta=O",8,21,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/08/2008&numAta=175&sessaoAta=O",8,22,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/08/2008&numAta=176&sessaoAta=O",8,25,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/08/2008&numAta=177&sessaoAta=O",8,26,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=27/08/2008&numAta=178&sessaoAta=O",8,27,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=28/08/2008&numAta=179&sessaoAta=O",8,28,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/08/2008&numAta=180&sessaoAta=O",8,29,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=01/09/2008&numAta=181&sessaoAta=O",9,1,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=02/09/2008&numAta=182&sessaoAta=O",9,2,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/09/2008&numAta=183&sessaoAta=O",9,3,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=04/09/2008&numAta=184&sessaoAta=O",9,4,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=05/09/2008&numAta=186&sessaoAta=O",9,5,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/09/2008&numAta=187&sessaoAta=O",9,8,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/09/2008&numAta=188&sessaoAta=O",9,9,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/09/2008&numAta=189&sessaoAta=O",9,10,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=11/09/2008&numAta=190&sessaoAta=O",9,11,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=12/09/2008&numAta=191&sessaoAta=O",9,12,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/09/2008&numAta=192&sessaoAta=O",9,15,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=16/09/2008&numAta=193&sessaoAta=O",9,16,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=17/09/2008&numAta=195&sessaoAta=O",9,17,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=18/09/2008&numAta=196&sessaoAta=O",9,18,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=19/09/2008&numAta=197&sessaoAta=O",9,19,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=22/09/2008&numAta=198&sessaoAta=O",9,22,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=23/09/2008&numAta=199&sessaoAta=O",9,23,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=24/09/2008&numAta=200&sessaoAta=O",9,24,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=25/09/2008&numAta=201&sessaoAta=O",9,25,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=26/09/2008&numAta=202&sessaoAta=O",9,26,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=29/09/2008&numAta=203&sessaoAta=O",9,29,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=30/09/2008&numAta=204&sessaoAta=O",9,30,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=01/10/2008&numAta=205&sessaoAta=O",10,1,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=02/10/2008&numAta=206&sessaoAta=O",10,2,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=03/10/2008&numAta=207&sessaoAta=O",10,3,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=06/10/2008&numAta=208&sessaoAta=O",10,6,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=07/10/2008&numAta=209&sessaoAta=O",10,7,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=08/10/2008&numAta=210&sessaoAta=O",10,8,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=09/10/2008&numAta=211&sessaoAta=O",10,9,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=10/10/2008&numAta=212&sessaoAta=O",10,10,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=13/10/2008&numAta=213&sessaoAta=O",10,13,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=14/10/2008&numAta=214&sessaoAta=O",10,14,2008
"http://www.stf.jus.br/portal/ataDistribuicao/obterAta.asp?dataAta=15/10/2008&numAta=215&sessaoAta=O",10,15,2008
